"Prctr","Konto","Bezeichnung","Zeile Ergebnisplan","Bezeichnung","in PrCtrHW","PrCtrHW","Text","Auftrag","Jahr","GsBe","Ver","opChar","operationCharacter","Amt","Produktbereich"
"101000102","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-24414.96","EUR","","9101017","2022","199","8","5","expenditure","0100","0102"
"101000102","541130","Reisekosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","-3184.56","EUR","","9101017","2022","199","8","5","expenditure","0100","0102"
"101000102","543160","So. Verbrauchsmat.","K11-160","16/54 Sonstige ordentliche Aufwendungen","-106.15","EUR","","9101017","2022","199","8","5","expenditure","0100","0102"
"101000102","543170","Bewirtungskosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","-1592.28","EUR","","9101017","2022","199","8","5","expenditure","0100","0102"
"101000102","543190","Sonst. Geschäftsaufw","K11-160","16/54 Sonstige ordentliche Aufwendungen","-7961.40","EUR","","9101017","2022","199","8","5","expenditure","0100","0102"
"101000102","544110","Versicherungsbeitr.","K11-160","16/54 Sonstige ordentliche Aufwendungen","-212.30","EUR","","9101017","2022","199","8","5","expenditure","0100","0102"
"101000102","545100","Miete/Pacht/Erbbauz.","K11-160","16/54 Sonstige ordentliche Aufwendungen","-1486.13","EUR","","9101017","2022","199","8","5","expenditure","0100","0102"
"101000102","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-5307.60","EUR","","9101018","2022","199","8","5","expenditure","0100","0102"
"101000102","543190","Sonst. Geschäftsaufw","K11-160","16/54 Sonstige ordentliche Aufwendungen","-5307.60","EUR","","9101018","2022","199","8","5","expenditure","0100","0102"
"101000102","414000","Zuweisungen vom Bund","K11-020","02/41 Zuwendungen und allgemeine Umlagen","100.00","EUR","","9101030","2022","199","8","4","revenue","0100","0102"
"101000102","414100","Zuweisungen vom Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","150.00","EUR","","9101030","2022","199","8","4","revenue","0100","0102"
"101000102","414400","Zuweisungen so.öf.B.","K11-020","02/41 Zuwendungen und allgemeine Umlagen","50.00","EUR","","9101030","2022","199","8","4","revenue","0100","0102"
"101000102","414700","Zusch. priv. Untern.","K11-020","02/41 Zuwendungen und allgemeine Umlagen","100.00","EUR","","9101030","2022","199","8","4","revenue","0100","0102"
"101000102","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","46.81","EUR","","9101030","2022","199","8","4","revenue","0100","0102"
"101000102","459100","And.s.ordent.Erträge","K11-070","07/45 Sonstige ordentliche Erträge","50.00","EUR","","9101030","2022","199","8","4","revenue","0100","0102"
"101000102","501900","Aufw. sonst. Besch.","K11-110","11/50 Personalaufwendungen","-1000.00","EUR","","9101030","2022","199","8","5","expenditure","0100","0102"
"101000102","503900","Beiträge SV so. B.","K11-110","11/50 Personalaufwendungen","-1900.00","EUR","","9101030","2022","199","8","5","expenditure","0100","0102"
"101000102","523400","Erstatt. an so. ö.B.","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-106.15","EUR","","9101030","2022","199","8","5","expenditure","0100","0102"
"101000102","523500","Erst. verb.U/Bet/SoV","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-7855.25","EUR","","9101030","2022","199","8","5","expenditure","0100","0102"
"101000102","523800","Erstatt. an übr. B.","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-159.23","EUR","","9101030","2022","199","8","5","expenditure","0100","0102"
"110000124","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","493.85","EUR","","1001101","2022","1099","8","5","expenditure","1000","0124"
"110000124","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-764.63","EUR","","1001299","2022","1099","8","4","revenue","1000","0124"
"110000124","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","764.63","EUR","","1001299","2022","1099","8","5","expenditure","1000","0124"
"110000124","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","6514.03","EUR","","1002130","2022","1099","8","5","expenditure","1000","0124"
"110000124","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-18680.28","EUR","","1002175","2022","1099","8","4","revenue","1000","0124"
"110000124","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","42509.09","EUR","","1002175","2022","1099","8","5","expenditure","1000","0124"
"110000124","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-147.11","EUR","","1003250","2022","1099","8","4","revenue","1000","0124"
"110000124","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","147.11","EUR","","1003250","2022","1099","8","5","expenditure","1000","0124"
"110000124","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-72.89","EUR","","1003260","2022","1099","8","4","revenue","1000","0124"
"110000124","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","72.89","EUR","","1003260","2022","1099","8","5","expenditure","1000","0124"
"110000124","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-297.44","EUR","","1004190","2022","1099","8","4","revenue","1000","0124"
"110000124","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","297.44","EUR","","1004190","2022","1099","8","5","expenditure","1000","0124"
"110000124","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-1593.18","EUR","","1006220","2022","1099","8","4","revenue","1000","0124"
"110000124","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","27996.65","EUR","","1006220","2022","1099","8","5","expenditure","1000","0124"
"110000124","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-111.56","EUR","","1006221","2022","1099","8","4","revenue","1000","0124"
"110000124","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","111.56","EUR","","1006221","2022","1099","8","5","expenditure","1000","0124"
"110000124","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-7565.21","EUR","","1006435","2022","1099","8","4","revenue","1000","0124"
"110000124","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","7565.21","EUR","","1006435","2022","1099","8","5","expenditure","1000","0124"
"110200126","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-763.98","EUR","","1021270","2022","1020","8","4","revenue","1020","0126"
"110200126","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","763.98","EUR","","1021270","2022","1020","8","5","expenditure","1020","0126"
"110200126","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-62.47","EUR","","1022140","2022","1020","8","4","revenue","1020","0126"
"110200126","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","62.47","EUR","","1022140","2022","1020","8","5","expenditure","1020","0126"
"110200126","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","42.50","EUR","","1023099","2022","1020","8","5","expenditure","1020","0126"
"110200126","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-804.49","EUR","","1023212","2022","1020","8","4","revenue","1020","0126"
"110200126","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","804.49","EUR","","1023212","2022","1020","8","5","expenditure","1020","0126"
"110200126","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-113.05","EUR","","1023250","2022","1020","8","4","revenue","1020","0126"
"110200126","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","9443.48","EUR","","1023250","2022","1020","8","5","expenditure","1020","0126"
"110200126","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-1086.71","EUR","","1023280","2022","1020","8","4","revenue","1020","0126"
"110200126","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","1086.71","EUR","","1023280","2022","1020","8","5","expenditure","1020","0126"
"110200126","571140","AfA Betr.Geschausst.","K11-140","14/57 Bilanzielle Abschreibungen","624.66","EUR","","1024150","2022","1020","8","5","expenditure","1020","0126"
"110000109","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","2500.00","EUR","","1035006","2022","1099","8","5","expenditure","1000","0109"
"110000109","544112","Mitgliedsbeiträge","K11-160","16/54 Sonstige ordentliche Aufwendungen","264400.00","EUR","","1035004","2022","1099","8","5","expenditure","1000","0109"
"110000109","531800","Aufw. Zusch. übr. B.","K11-150","15/53 Transferaufwendungen","1100.00","EUR","","1035004","2022","1099","8","5","expenditure","1000","0109"
"110000109","545100","Miete/Pacht/Erbbauz.","K11-160","16/54 Sonstige ordentliche Aufwendungen","5600.00","EUR","","1035003","2022","1099","8","5","expenditure","1000","0109"
"110000109","541160","Dienst u.Schutzklei.","K11-160","16/54 Sonstige ordentliche Aufwendungen","200.00","EUR","","1035003","2022","1099","8","5","expenditure","1000","0109"
"110000109","525500","Unterh.son.bew.Verm.","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","5000.00","EUR","","1035003","2022","1099","8","5","expenditure","1000","0109"
"110000109","545100","Miete/Pacht/Erbbauz.","K11-160","16/54 Sonstige ordentliche Aufwendungen","500.00","EUR","","1035002","2022","1099","8","5","expenditure","1000","0109"
"110000109","543160","So. Verbrauchsmat.","K11-160","16/54 Sonstige ordentliche Aufwendungen","1800.00","EUR","","1035002","2022","1099","8","5","expenditure","1000","0109"
"110000109","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","1000.00","EUR","","1035002","2022","1099","8","5","expenditure","1000","0109"
"110000109","528010","Entsorgungskosten","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","1000.00","EUR","","1035002","2022","1099","8","5","expenditure","1000","0109"
"110000109","528000","Transportdienste","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","17420.00","EUR","","1035002","2022","1099","8","5","expenditure","1000","0109"
"110000109","543180","Ausstattung bis 410E","K11-160","16/54 Sonstige ordentliche Aufwendungen","500.00","EUR","","1035001","2022","1099","8","5","expenditure","1000","0109"
"110000109","521110","Unterh.Grundst,Gebäu","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","440.00","EUR","","1035001","2022","1099","8","5","expenditure","1000","0109"
"110000109","448800","Erstatt. von übr. B.","K11-060","06/41 Kostenerstattungen/-umlagen","-13870.00","EUR","","1035001","2022","1099","8","4","revenue","1000","0109"
"110000109","441100","Ertr. Mieten/Pachten","K11-050","05/44 Privatrechtliche Leistungsentgelte","-289800.00","EUR","","1035001","2022","1099","8","4","revenue","1000","0109"
"110000109","541130","Reisekosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","18800.00","EUR","","1035000","2022","1099","8","5","expenditure","1000","0109"
"110000109","571140","AfA Betr.Geschausst.","K11-140","14/57 Bilanzielle Abschreibungen","22.86","EUR","","1034004","2022","1099","8","5","expenditure","1000","0109"
"110000109","545100","Miete/Pacht/Erbbauz.","K11-160","16/54 Sonstige ordentliche Aufwendungen","7000.00","EUR","","1034004","2022","1099","8","5","expenditure","1000","0109"
"110000109","543180","Ausstattung bis 410E","K11-160","16/54 Sonstige ordentliche Aufwendungen","15000.00","EUR","","1034004","2022","1099","8","5","expenditure","1000","0109"
"110000109","543160","So. Verbrauchsmat.","K11-160","16/54 Sonstige ordentliche Aufwendungen","10000.00","EUR","","1034004","2022","1099","8","5","expenditure","1000","0109"
"110000109","525500","Unterh.son.bew.Verm.","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","3000.00","EUR","","1034004","2022","1099","8","5","expenditure","1000","0109"
"110000109","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-22.86","EUR","","1034004","2022","1099","8","4","revenue","1000","0109"
"110000109","448500","Erstattungen v. UBS","K11-060","06/41 Kostenerstattungen/-umlagen","-8500.00","EUR","","1039095","2022","1099","8","4","revenue","1000","0109"
"110000109","448500","Erstattungen v. UBS","K11-060","06/41 Kostenerstattungen/-umlagen","-17500.00","EUR","","1039093","2022","1099","8","4","revenue","1000","0109"
"110000109","448500","Erstattungen v. UBS","K11-060","06/41 Kostenerstattungen/-umlagen","-24200.00","EUR","","1039092","2022","1099","8","4","revenue","1000","0109"
"110000109","448500","Erstattungen v. UBS","K11-060","06/41 Kostenerstattungen/-umlagen","-45000.00","EUR","","1039091","2022","1099","8","4","revenue","1000","0109"
"110000109","571140","AfA Betr.Geschausst.","K11-140","14/57 Bilanzielle Abschreibungen","71.35","EUR","","1039000","2022","1099","8","5","expenditure","1000","0109"
"110000109","543190","Sonst. Geschäftsaufw","K11-160","16/54 Sonstige ordentliche Aufwendungen","45000.00","EUR","","1039000","2022","1099","8","5","expenditure","1000","0109"
"110000109","543180","Ausstattung bis 410E","K11-160","16/54 Sonstige ordentliche Aufwendungen","1000.00","EUR","","1039000","2022","1099","8","5","expenditure","1000","0109"
"110000109","543160","So. Verbrauchsmat.","K11-160","16/54 Sonstige ordentliche Aufwendungen","1500.00","EUR","","1039000","2022","1099","8","5","expenditure","1000","0109"
"110000109","541140","Beschäfbetr,Dienstju","K11-160","16/54 Sonstige ordentliche Aufwendungen","5870.00","EUR","","1039000","2022","1099","8","5","expenditure","1000","0109"
"110000109","541130","Reisekosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","1500.00","EUR","","1039000","2022","1099","8","5","expenditure","1000","0109"
"110000109","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","122580.00","EUR","","1039000","2022","1099","8","5","expenditure","1000","0109"
"110000109","528010","Entsorgungskosten","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","10430.00","EUR","","1039000","2022","1099","8","5","expenditure","1000","0109"
"110000109","525500","Unterh.son.bew.Verm.","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","500.00","EUR","","1039000","2022","1099","8","5","expenditure","1000","0109"
"110000109","432100","Benutzungsgebühren","K11-040","04/43 Öffentlich-Rechtliche Leistungsentgelte","-2500.00","EUR","","1039000","2022","1099","8","4","revenue","1000","0109"
"110000109","543180","Ausstattung bis 410E","K11-160","16/54 Sonstige ordentliche Aufwendungen","500.00","EUR","","1036001","2022","1099","8","5","expenditure","1000","0109"
"110000109","571140","AfA Betr.Geschausst.","K11-140","14/57 Bilanzielle Abschreibungen","18584.75","EUR","","1036000","2022","1099","8","5","expenditure","1000","0109"
"110000109","543180","Ausstattung bis 410E","K11-160","16/54 Sonstige ordentliche Aufwendungen","2000.00","EUR","","1036000","2022","1099","8","5","expenditure","1000","0109"
"110000109","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","15400.00","EUR","","1036000","2022","1099","8","5","expenditure","1000","0109"
"110000109","525500","Unterh.son.bew.Verm.","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","13600.00","EUR","","1036000","2022","1099","8","5","expenditure","1000","0109"
"110000109","448800","Erstatt. von übr. B.","K11-060","06/41 Kostenerstattungen/-umlagen","-5000.00","EUR","","1036000","2022","1099","8","4","revenue","1000","0109"
"110000109","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-18584.75","EUR","","1036000","2022","1099","8","4","revenue","1000","0109"
"110000109","543180","Ausstattung bis 410E","K11-160","16/54 Sonstige ordentliche Aufwendungen","5000.00","EUR","","1035006","2022","1099","8","5","expenditure","1000","0109"
"110000109","543180","Ausstattung bis 410E","K11-160","16/54 Sonstige ordentliche Aufwendungen","500.00","EUR","","1034003","2022","1099","8","5","expenditure","1000","0109"
