"Prctr","Konto","Bezeichnung","Zeile Ergebnisplan","Bezeichnung","in PrCtrHW","PrCtrHW","Text","PSP-Element","Jahr","GsBe","Ver","opChar","operationCharacter","Amt","Produktbereich"
"152000801","524120","Bewirts-aufw.: Gas","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-3000.00","EUR","","1.52.00.08.01.01","2022","5299","8","5","expenditure","5200","0801"
"152000801","524140","Bewirts-aufw.: Strom","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-1500.00","EUR","","1.52.00.08.01.01","2022","5299","8","5","expenditure","5200","0801"
"150000511","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-3090.90","EUR","","1.50.00.05.11.01","2022","5099","8","5","expenditure","5000","0511"
"151000602","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","456578.17","EUR","","1.51.10.06.02.06","2022","5199","8","4","revenue","5100","0602"
"151000602","432200","S.öff.-re.Leistentg.","K11-040","04/43 Öffentlich-Rechtliche Leistungsentgelte","4961374.89","EUR","","1.51.10.06.02.06","2022","5199","8","4","revenue","5100","0602"
"151000602","446100","So. priv-r. Leist.e.","K11-050","05/44 Privatrechtliche Leistungsentgelte","814080.70","EUR","","1.51.10.06.02.06","2022","5199","8","4","revenue","5100","0602"
"151000602","448000","Erstatt. vom Bund","K11-060","06/41 Kostenerstattungen/-umlagen","39000.00","EUR","","1.51.10.06.02.06","2022","5199","8","4","revenue","5100","0602"
"151000602","448200","Erstatt. von Gemein.","K11-060","06/41 Kostenerstattungen/-umlagen","2256175.48","EUR","","1.51.10.06.02.06","2022","5199","8","4","revenue","5100","0602"
"151000602","448400","Erstatt.v.so.öff.B.","K11-060","06/41 Kostenerstattungen/-umlagen","252000.00","EUR","","1.51.10.06.02.06","2022","5199","8","4","revenue","5100","0602"
"151000602","501900","Aufw. sonst. Besch.","K11-110","11/50 Personalaufwendungen","-111531.21","EUR","","1.51.10.06.02.06","2022","5199","8","5","expenditure","5100","0602"
"151000602","501901","Aufw.sonst.Besch.(z)","K11-110","11/50 Personalaufwendungen","-85000.00","EUR","","1.51.10.06.02.06","2022","5199","8","5","expenditure","5100","0602"
"151000602","523800","Erstatt. an übr. B.","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-21761.16","EUR","","1.51.10.06.02.06","2022","5199","8","5","expenditure","5100","0602"
"151000602","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-342128.91","EUR","","1.51.10.06.02.06","2022","5199","8","5","expenditure","5100","0602"
"151000602","529120","Lebensm.zub/Catering","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-1293486.72","EUR","","1.51.10.06.02.06","2022","5199","8","5","expenditure","5100","0602"
"151000602","543120","Zeitungen u. Fachlit","K11-160","16/54 Sonstige ordentliche Aufwendungen","-10494.52","EUR","","1.51.10.06.02.06","2022","5199","8","5","expenditure","5100","0602"
"168001719","457110","Ertr. Aufl. SoPo Sti","K11-070","07/45 Sonstige ordentliche Erträge","15.00","EUR","","1.68.00.17.19.01","2022","1719","8","4","revenue","6800","1719"
"168001719","461700","Zinsen v.Kreditinst.","K11-190","19/46 Finanzerträge","492.00","EUR","","1.68.00.17.19.01","2022","1719","8","4","revenue","6800","1719"
"168001719","469110","Erträ.a.Wertpap.d.AV","K11-190","19/46 Finanzerträge","3193.00","EUR","","1.68.00.17.19.01","2022","1719","8","4","revenue","6800","1719"
"168001719","531200","Aufw. Zuw. Gemeinden","K11-150","15/53 Transferaufwendungen","-3700.00","EUR","","1.68.00.17.19.01","2022","1719","8","5","expenditure","6800","1719"
"137001720","414700","Zusch. priv. Untern.","K11-020","02/41 Zuwendungen und allgemeine Umlagen","100.00","EUR","","1.37.00.17.20.01","2022","1720","8","4","revenue","3700","1720"
"137001720","461700","Zinsen v.Kreditinst.","K11-190","19/46 Finanzerträge","64.00","EUR","","1.37.00.17.20.01","2022","1720","8","4","revenue","3700","1720"
"137001720","469110","Erträ.a.Wertpap.d.AV","K11-190","19/46 Finanzerträge","454.00","EUR","","1.37.00.17.20.01","2022","1720","8","4","revenue","3700","1720"
"137001720","547400","Einst. u. Zuschr. So","K11-160","16/54 Sonstige ordentliche Aufwendungen","-618.00","EUR","","1.37.00.17.20.01","2022","1720","8","5","expenditure","3700","1720"
"151000602","543160","So. Verbrauchsmat.","K11-160","16/54 Sonstige ordentliche Aufwendungen","-65076.34","EUR","","1.51.10.06.02.06","2022","5199","8","5","expenditure","5100","0602"
"166000112","524150","Bewirt-aufw.: Wasser","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-20222.49","EUR","","1.66.00.01.12.03","2022","6699","8","5","expenditure","6600","0112"
"166000112","581101","Aufw.int.LeistbGrdst","K11-270","27/48 Interne Verrechnungen","-25000.00","EUR","","1.66.00.01.12.03","2022","6699","8","5","expenditure","6600","0112"
"161000902","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","35610.40","EUR","","1.61.00.09.02.04","2022","6199","8","4","revenue","6100","0902"
"161000902","571110","Abschr.a.Geb,Betrvor","K11-140","14/57 Bilanzielle Abschreibungen","-13000.00","EUR","","1.61.00.09.02.04","2022","6199","8","5","expenditure","6100","0902"
"161000902","571123","AfAStr,Plätze,Verkl.","K11-140","14/57 Bilanzielle Abschreibungen","-6100.00","EUR","","1.61.00.09.02.04","2022","6199","8","5","expenditure","6100","0902"
"161000902","571140","AfA Betr.Geschausst.","K11-140","14/57 Bilanzielle Abschreibungen","-31772.00","EUR","","1.61.00.09.02.04","2022","6199","8","5","expenditure","6100","0902"
"166000112","524140","Bewirts-aufw.: Strom","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-20222.49","EUR","","1.66.00.01.12.03","2022","6699","8","5","expenditure","6600","0112"
"151000602","543165","Lebensmittelzutaten","K11-160","16/54 Sonstige ordentliche Aufwendungen","-124543.19","EUR","","1.51.10.06.02.06","2022","5199","8","5","expenditure","5100","0602"
"151000602","543180","Ausstattung bis 410E","K11-160","16/54 Sonstige ordentliche Aufwendungen","-281857.07","EUR","","1.51.10.06.02.06","2022","5199","8","5","expenditure","5100","0602"
"151000602","432200","S.öff.-re.Leistentg.","K11-040","04/43 Öffentlich-Rechtliche Leistungsentgelte","12463208.07","EUR","","1.51.10.06.02.07","2022","5199","8","4","revenue","5100","0602"
"151000602","448200","Erstatt. von Gemein.","K11-060","06/41 Kostenerstattungen/-umlagen","320000.00","EUR","","1.51.10.06.02.07","2022","5199","8","4","revenue","5100","0602"
"151000602","531800","Aufw. Zusch. übr. B.","K11-150","15/53 Transferaufwendungen","-76473610.89","EUR","","1.51.10.06.02.07","2022","5199","8","5","expenditure","5100","0602"
"156001402","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","3479.80","EUR","","1.56.00.14.02.01","2022","5699","8","4","revenue","5600","1402"
"156001402","431100","Verwaltungsgebühren","K11-040","04/43 Öffentlich-Rechtliche Leistungsentgelte","42000.00","EUR","","1.56.00.14.02.01","2022","5699","8","4","revenue","5600","1402"
"156001402","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-5257.85","EUR","","1.56.00.14.02.01","2022","5699","8","5","expenditure","5600","1402"
"156001402","541130","Reisekosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","-154.33","EUR","","1.56.00.14.02.01","2022","5699","8","5","expenditure","5600","1402"
"156001402","541160","Dienst u.Schutzklei.","K11-160","16/54 Sonstige ordentliche Aufwendungen","-61.73","EUR","","1.56.00.14.02.01","2022","5699","8","5","expenditure","5600","1402"
"156001402","543120","Zeitungen u. Fachlit","K11-160","16/54 Sonstige ordentliche Aufwendungen","-61.73","EUR","","1.56.00.14.02.01","2022","5699","8","5","expenditure","5600","1402"
"156001402","543130","Telekommunik. Leist.","K11-160","16/54 Sonstige ordentliche Aufwendungen","-277.80","EUR","","1.56.00.14.02.01","2022","5699","8","5","expenditure","5600","1402"
"156001402","543180","Ausstattung bis 410E","K11-160","16/54 Sonstige ordentliche Aufwendungen","-1851.97","EUR","","1.56.00.14.02.01","2022","5699","8","5","expenditure","5600","1402"
"156001402","571140","AfA Betr.Geschausst.","K11-140","14/57 Bilanzielle Abschreibungen","-3479.80","EUR","","1.56.00.14.02.01","2022","5699","8","5","expenditure","5600","1402"
"190000104","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","3415.00","EUR","","1.90.00.01.04.01","2022","999","8","4","revenue","9000","0104"
"166000112","414700","Zusch. priv. Untern.","K11-020","02/41 Zuwendungen und allgemeine Umlagen","2000.00","EUR","","1.66.00.01.12.03","2022","6699","8","4","revenue","6600","0112"
"166000112","414800","Zusch. übr. Bereiche","K11-020","02/41 Zuwendungen und allgemeine Umlagen","2000.00","EUR","","1.66.00.01.12.03","2022","6699","8","4","revenue","6600","0112"
"166000112","521130","Unterh.Infrastrvermö","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-20000.00","EUR","","1.66.00.01.12.03","2022","6699","8","5","expenditure","6600","0112"
"123001718","559900","Sonst. Finanzaufw.","K11-200","20/55 Zinsen und sonstige Finanzaufwendungen","-500.00","EUR","","1.23.00.17.18.01","2022","1718","8","5","expenditure","2300","1718"
"140001703","544115","Gebäudeversicherung","K11-160","16/54 Sonstige ordentliche Aufwendungen","-150.00","EUR","","1.40.00.17.03.01","2022","1703","8","5","expenditure","4000","1703"
"140001703","547400","Einst. u. Zuschr. So","K11-160","16/54 Sonstige ordentliche Aufwendungen","-18313.00","EUR","","1.40.00.17.03.01","2022","1703","8","5","expenditure","4000","1703"
"140001703","571110","Abschr.a.Geb,Betrvor","K11-140","14/57 Bilanzielle Abschreibungen","-5286.24","EUR","","1.40.00.17.03.01","2022","1703","8","5","expenditure","4000","1703"
"140001703","581101","Aufw.int.LeistbGrdst","K11-270","27/48 Interne Verrechnungen","-650.00","EUR","","1.40.00.17.03.01","2022","1703","8","5","expenditure","4000","1703"
"140001703","581102","Aufw.int.LeistbGebüh","K11-270","27/48 Interne Verrechnungen","-2300.00","EUR","","1.40.00.17.03.01","2022","1703","8","5","expenditure","4000","1703"
"141001704","461700","Zinsen v.Kreditinst.","K11-190","19/46 Finanzerträge","40.00","EUR","","1.41.00.17.04.01","2022","1704","8","4","revenue","4100","1704"
"141001704","469110","Erträ.a.Wertpap.d.AV","K11-190","19/46 Finanzerträge","123.00","EUR","","1.41.00.17.04.01","2022","1704","8","4","revenue","4100","1704"
"141001704","531800","Aufw. Zusch. übr. B.","K11-150","15/53 Transferaufwendungen","-122.00","EUR","","1.41.00.17.04.01","2022","1704","8","5","expenditure","4100","1704"
"141001704","547400","Einst. u. Zuschr. So","K11-160","16/54 Sonstige ordentliche Aufwendungen","-41.00","EUR","","1.41.00.17.04.01","2022","1704","8","5","expenditure","4100","1704"
"141001705","461700","Zinsen v.Kreditinst.","K11-190","19/46 Finanzerträge","471.00","EUR","","1.41.00.17.05.01","2022","1705","8","4","revenue","4100","1705"
"141001705","469110","Erträ.a.Wertpap.d.AV","K11-190","19/46 Finanzerträge","3957.00","EUR","","1.41.00.17.05.01","2022","1705","8","4","revenue","4100","1705"
"141001705","547400","Einst. u. Zuschr. So","K11-160","16/54 Sonstige ordentliche Aufwendungen","-4428.00","EUR","","1.41.00.17.05.01","2022","1705","8","5","expenditure","4100","1705"
"141001706","457110","Ertr. Aufl. SoPo Sti","K11-070","07/45 Sonstige ordentliche Erträge","6827.00","EUR","","1.41.00.17.06.01","2022","1706","8","4","revenue","4100","1706"
"141001706","461700","Zinsen v.Kreditinst.","K11-190","19/46 Finanzerträge","2573.00","EUR","","1.41.00.17.06.01","2022","1706","8","4","revenue","4100","1706"
"141001706","469190","And.s.zinsähnl.Ertr.","K11-190","19/46 Finanzerträge","600.00","EUR","","1.41.00.17.06.01","2022","1706","8","4","revenue","4100","1706"
"141001706","531800","Aufw. Zusch. übr. B.","K11-150","15/53 Transferaufwendungen","-10000.00","EUR","","1.41.00.17.06.01","2022","1706","8","5","expenditure","4100","1706"
"141001707","461700","Zinsen v.Kreditinst.","K11-190","19/46 Finanzerträge","267.00","EUR","","1.41.00.17.07.01","2022","1707","8","4","revenue","4100","1707"
"141001707","469110","Erträ.a.Wertpap.d.AV","K11-190","19/46 Finanzerträge","2556.00","EUR","","1.41.00.17.07.01","2022","1707","8","4","revenue","4100","1707"
"141001707","547400","Einst. u. Zuschr. So","K11-160","16/54 Sonstige ordentliche Aufwendungen","-2823.00","EUR","","1.41.00.17.07.01","2022","1707","8","5","expenditure","4100","1707"
"150001708","441100","Ertr. Mieten/Pachten","K11-050","05/44 Privatrechtliche Leistungsentgelte","500.00","EUR","","1.50.00.17.08.01","2022","1708","8","4","revenue","5000","1708"
"150001708","461700","Zinsen v.Kreditinst.","K11-190","19/46 Finanzerträge","12239.00","EUR","","1.50.00.17.08.01","2022","1708","8","4","revenue","5000","1708"
"150001708","469110","Erträ.a.Wertpap.d.AV","K11-190","19/46 Finanzerträge","151842.00","EUR","","1.50.00.17.08.01","2022","1708","8","4","revenue","5000","1708"
"150001708","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-50.00","EUR","","1.50.00.17.08.01","2022","1708","8","5","expenditure","5000","1708"
"150001708","531200","Aufw. Zuw. Gemeinden","K11-150","15/53 Transferaufwendungen","-1000.00","EUR","","1.50.00.17.08.01","2022","1708","8","5","expenditure","5000","1708"
"150001708","531800","Aufw. Zusch. übr. B.","K11-150","15/53 Transferaufwendungen","-103000.00","EUR","","1.50.00.17.08.01","2022","1708","8","5","expenditure","5000","1708"
"150001708","533990","Sonst. sozial.Leist.","K11-150","15/53 Transferaufwendungen","-50.00","EUR","","1.50.00.17.08.01","2022","1708","8","5","expenditure","5000","1708"
"150001708","543140","Porto u. Versandkost","K11-160","16/54 Sonstige ordentliche Aufwendungen","-50.00","EUR","","1.50.00.17.08.01","2022","1708","8","5","expenditure","5000","1708"
"150001708","543151","Presse-/Öff.arbeit","K11-160","16/54 Sonstige ordentliche Aufwendungen","-2500.00","EUR","","1.50.00.17.08.01","2022","1708","8","5","expenditure","5000","1708"
"150001708","543190","Sonst. Geschäftsaufw","K11-160","16/54 Sonstige ordentliche Aufwendungen","-40.00","EUR","","1.50.00.17.08.01","2022","1708","8","5","expenditure","5000","1708"
"150001708","547400","Einst. u. Zuschr. So","K11-160","16/54 Sonstige ordentliche Aufwendungen","-57291.00","EUR","","1.50.00.17.08.01","2022","1708","8","5","expenditure","5000","1708"
"150001708","581101","Aufw.int.LeistbGrdst","K11-270","27/48 Interne Verrechnungen","-600.00","EUR","","1.50.00.17.08.01","2022","1708","8","5","expenditure","5000","1708"
"150001709","441100","Ertr. Mieten/Pachten","K11-050","05/44 Privatrechtliche Leistungsentgelte","15300.00","EUR","","1.50.00.17.09.01","2022","1709","8","4","revenue","5000","1709"
"150001709","457100","Ertr. Aufl. so. SoPo","K11-070","07/45 Sonstige ordentliche Erträge","2040.64","EUR","","1.50.00.17.09.01","2022","1709","8","4","revenue","5000","1709"
"150001709","461700","Zinsen v.Kreditinst.","K11-190","19/46 Finanzerträge","1382.00","EUR","","1.50.00.17.09.01","2022","1709","8","4","revenue","5000","1709"
"150001709","469110","Erträ.a.Wertpap.d.AV","K11-190","19/46 Finanzerträge","894.00","EUR","","1.50.00.17.09.01","2022","1709","8","4","revenue","5000","1709"
"150001709","521110","Unterh.Grundst,Gebäu","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-3067.50","EUR","","1.50.00.17.09.01","2022","1709","8","5","expenditure","5000","1709"
"150001709","524120","Bewirts-aufw.: Gas","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-2300.00","EUR","","1.50.00.17.09.01","2022","1709","8","5","expenditure","5000","1709"
"150001709","524140","Bewirts-aufw.: Strom","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-150.00","EUR","","1.50.00.17.09.01","2022","1709","8","5","expenditure","5000","1709"
"150001709","524150","Bewirt-aufw.: Wasser","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","-400.00","EUR","","1.50.00.17.09.01","2022","1709","8","5","expenditure","5000","1709"
"150001709","531800","Aufw. Zusch. übr. B.","K11-150","15/53 Transferaufwendungen","-8000.00","EUR","","1.50.00.17.09.01","2022","1709","8","5","expenditure","5000","1709"
"150001709","544115","Gebäudeversicherung","K11-160","16/54 Sonstige ordentliche Aufwendungen","-100.00","EUR","","1.50.00.17.09.01","2022","1709","8","5","expenditure","5000","1709"
"140001703","531800","Aufw. Zusch. übr. B.","K11-150","15/53 Transferaufwendungen","-4000.00","EUR","","1.40.00.17.03.01","2022","1703","8","5","expenditure","4000","1703"
"120101604","461500","Zinsen v.vUnt,Bet,S.","K11-190","19/46 Finanzerträge","135000.00","EUR","","1.20.10.16.04.01","2022","2099","8","4","revenue","2010","1604"
"120101604","461800","Zinsen s.inl.Bereich","K11-190","19/46 Finanzerträge","15800.00","EUR","","1.20.10.16.04.01","2022","2099","8","4","revenue","2010","1604"
"120001605","411100","Schlüsselzuweis.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","175916156.00","EUR","","1.20.00.16.05.01","2022","2099","8","4","revenue","2000","1605"
"120001605","413200","Allg. Zuweisung Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","593656.00","EUR","","1.20.00.16.05.01","2022","2099","8","4","revenue","2000","1605"
"120001605","414100","Zuweisungen vom Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","11213047.00","EUR","","1.20.00.16.05.01","2022","2099","8","4","revenue","2000","1605"
"120001605","531100","Aufw. Zuw. an Land","K11-150","15/53 Transferaufwendungen","-3602237.00","EUR","","1.20.00.16.05.01","2022","2099","8","5","expenditure","2000","1605"
"120001605","537700","Landschaftsumlage","K11-150","15/53 Transferaufwendungen","-104034023.00","EUR","","1.20.00.16.05.01","2022","2099","8","5","expenditure","2000","1605"
